Город;year;fact;Модель;Нижняя граница;Верхняя граница
Среднеуральск;2091;NA;58400;57600;59200
Среднеуральск;2092;NA;58800;58000;59600
Среднеуральск;2093;NA;59200;58400;60100
Среднеуральск;2094;NA;59600;58800;60400
Среднеуральск;2095;NA;60000;59100;60800
Среднеуральск;2096;NA;60400;59500;61200
Среднеуральск;2097;NA;60700;59900;61600
Среднеуральск;2098;NA;61100;60200;61900
Среднеуральск;2099;NA;61400;60600;62300
Среднеуральск;2100;NA;61800;60900;62600
Среднеуральск;2101;NA;62100;61200;63000
Среднеуральск;2102;NA;62400;61600;63300
Среднеуральск;2103;NA;62800;61900;63600
Среднеуральск;2104;NA;63100;62200;64000
Среднеуральск;2105;NA;63400;62500;64300
Среднеуральск;2106;NA;63700;62800;64600
Среднеуральск;2107;NA;64000;63100;64900
Среднеуральск;2108;NA;64200;63400;65200
Среднеуральск;2109;NA;64500;63600;65400
Среднеуральск;2110;NA;64800;63900;65700
Среднеуральск;2111;NA;65000;64100;66000
Среднеуральск;2112;NA;65300;64400;66200
Среднеуральск;2113;NA;65500;64600;66500
Среднеуральск;2114;NA;65800;64900;66700
Среднеуральск;2115;NA;66000;65100;66900
Среднеуральск;2116;NA;66200;65300;67200
Среднеуральск;2117;NA;66400;65500;67400
Среднеуральск;2118;NA;66700;65700;67600
Среднеуральск;2119;NA;66900;65900;67800
Среднеуральск;2120;NA;67000;66100;68000
Десногорск;2000;NA;37000;36800;37200
Десногорск;2001;NA;36700;36500;36800
Десногорск;2002;NA;36200;36000;36300
Десногорск;2003;NA;35500;35300;35700
Десногорск;2004;NA;34800;34600;34900
Десногорск;2005;NA;34000;33800;34200
Десногорск;2006;NA;33200;33100;33400
Десногорск;2007;NA;32500;32400;32700
Десногорск;2008;31350;31800;31700;32000
Десногорск;2009;31161;31200;31000;31300
Десногорск;2010;29711;30600;30500;30700
Десногорск;2011;29536;30100;29900;30200
Десногорск;2012;29280;29600;29500;29700
Десногорск;2013;28953;29200;29000;29300
Десногорск;2014;28660;28800;28700;28900
Десногорск;2015;28442;28500;28300;28600
Десногорск;2016;28235;28200;28000;28300
Десногорск;2017;27973;27900;27800;28000
Десногорск;2018;27582;27700;27600;27800
Десногорск;2019;27308;27500;27400;27600
Десногорск;2020;27171;27300;27200;27400
Десногорск;2021;NA;27100;27000;27200
Десногорск;2022;NA;27000;26900;27100
Десногорск;2023;NA;26800;26700;26900
Десногорск;2024;NA;26700;26600;26800
Десногорск;2025;NA;26600;26500;26700
Десногорск;2026;NA;26500;26400;26600
Десногорск;2027;NA;26400;26300;26500
Десногорск;2028;NA;26300;26200;26500
Десногорск;2029;NA;26300;26100;26400
Десногорск;2030;NA;26200;26100;26400
Десногорск;2031;NA;26200;26000;26300
Десногорск;2032;NA;26200;26000;26300
Десногорск;2033;NA;26100;26000;26300
Десногорск;2034;NA;26100;25900;26300
Десногорск;2035;NA;26100;25900;26200
Десногорск;2036;NA;26100;25900;26200
Десногорск;2037;NA;26000;25900;26200
Десногорск;2038;NA;26000;25900;26200
Десногорск;2039;NA;26000;25800;26200
Десногорск;2040;NA;26000;25800;26200
Десногорск;2041;NA;26000;25800;26200
Десногорск;2042;NA;26000;25800;26200
Десногорск;2043;NA;26000;25800;26200
Десногорск;2044;NA;26000;25800;26200
Десногорск;2045;NA;26000;25800;26200
Десногорск;2046;NA;25900;25700;26200
Десногорск;2047;NA;25900;25700;26200
Десногорск;2048;NA;25900;25700;26100
Десногорск;2049;NA;25900;25700;26100
Десногорск;2050;NA;25900;25700;26100
Десногорск;2051;NA;25900;25600;26100
Десногорск;2052;NA;25900;25600;26100
Десногорск;2053;NA;25900;25600;26100
Десногорск;2054;NA;25800;25600;26100
Десногорск;2055;NA;25800;25600;26100
Десногорск;2056;NA;25800;25600;26100
Десногорск;2057;NA;25800;25500;26100
Десногорск;2058;NA;25800;25500;26100
Десногорск;2059;NA;25800;25500;26100
Десногорск;2060;NA;25800;25500;26000
Десногорск;2061;NA;25800;25500;26000
Десногорск;2062;NA;25800;25500;26000
Десногорск;2063;NA;25700;25500;26000
Десногорск;2064;NA;25700;25500;26000
Десногорск;2065;NA;25700;25400;26000
Десногорск;2066;NA;25700;25400;26000
Десногорск;2067;NA;25700;25400;26000
Десногорск;2068;NA;25700;25400;26000
Десногорск;2069;NA;25700;25400;26100
Десногорск;2070;NA;25700;25400;26100
Десногорск;2071;NA;25700;25400;26100
Десногорск;2072;NA;25700;25400;26100
Десногорск;2073;NA;25700;25400;26100
Десногорск;2074;NA;25700;25400;26100
Десногорск;2075;NA;25800;25400;26100
Десногорск;2076;NA;25800;25400;26100
Десногорск;2077;NA;25800;25400;26100
Десногорск;2078;NA;25800;25400;26100
Десногорск;2079;NA;25800;25400;26100
Десногорск;2080;NA;25800;25400;26200
Десногорск;2081;NA;25800;25400;26200
Десногорск;2082;NA;25800;25400;26200
Десногорск;2083;NA;25800;25400;26200
Десногорск;2084;NA;25800;25400;26200
Десногорск;2085;NA;25800;25500;26200
Десногорск;2086;NA;25800;25500;26200
Десногорск;2087;NA;25900;25500;26300
Десногорск;2088;NA;25900;25500;26300
Десногорск;2089;NA;25900;25500;26300
Десногорск;2090;NA;25900;25500;26300
Десногорск;2091;NA;25900;25500;26300
Десногорск;2092;NA;25900;25500;26300
Десногорск;2093;NA;25900;25500;26300
Десногорск;2094;NA;25900;25500;26300
Десногорск;2095;NA;25900;25500;26400
Десногорск;2096;NA;25900;25500;26400
Десногорск;2097;NA;25900;25500;26400
Десногорск;2098;NA;25900;25500;26400
Десногорск;2099;NA;25900;25500;26400
Десногорск;2100;NA;25900;25500;26400
Десногорск;2101;NA;25900;25500;26400
Десногорск;2102;NA;25900;25500;26400
Десногорск;2103;NA;25900;25500;26400
Десногорск;2104;NA;25900;25500;26400
Десногорск;2105;NA;25900;25500;26400
Десногорск;2106;NA;25900;25500;26400
Десногорск;2107;NA;25900;25500;26400
Десногорск;2108;NA;25900;25500;26400
Десногорск;2109;NA;25900;25500;26400
Десногорск;2110;NA;25900;25400;26400
Десногорск;2111;NA;25900;25400;26500
Десногорск;2112;NA;25900;25400;26500
Десногорск;2113;NA;25900;25400;26500
Десногорск;2114;NA;25900;25400;26500
Десногорск;2115;NA;25900;25400;26500
Десногорск;2116;NA;25900;25400;26500
Десногорск;2117;NA;25900;25400;26500
Десногорск;2118;NA;25900;25400;26500
Десногорск;2119;NA;25900;25400;26500
Десногорск;2120;NA;25900;25400;26500
Жердевка;2000;NA;16100;16100;16200
Жердевка;2001;NA;16100;16000;16100
Жердевка;2002;NA;16000;15900;16000
Жердевка;2003;NA;15900;15800;15900
Жердевка;2004;NA;15800;15700;15800
Жердевка;2005;NA;15700;15600;15700
Жердевка;2006;NA;15600;15500;15600
Жердевка;2007;NA;15500;15400;15500
Жердевка;2008;15361;15400;15300;15400
Жердевка;2009;15361;15300;15200;15300
Жердевка;2010;15218;15200;15100;15300
Жердевка;2011;15076;15100;15000;15200
Жердевка;2012;14934;15000;14900;15000
Жердевка;2013;14792;14900;14800;14900
Жердевка;2014;14650;14800;14700;14800
Жердевка;2015;14508;14600;14600;14700
Жердевка;2016;14378;14500;14500;14600
Жердевка;2017;14255;14400;14300;14400
Жердевка;2018;14106;14200;14200;14300
Жердевка;2019;13981;14100;14100;14200
Жердевка;2020;13895;14000;13900;14000
Жердевка;2021;NA;13800;13800;13900
Жердевка;2022;NA;13700;13600;13700
Жердевка;2023;NA;13500;13500;13600
Жердевка;2024;NA;13400;13400;13500
Жердевка;2025;NA;13300;13200;13300
Жердевка;2026;NA;13100;13100;13200
Жердевка;2027;NA;13000;13000;13100
Жердевка;2028;NA;12900;12800;12900
Жердевка;2029;NA;12800;12700;12800
Жердевка;2030;NA;12600;12600;12700
Жердевка;2031;NA;12500;12500;12600
Жердевка;2032;NA;12400;12400;12500
Жердевка;2033;NA;12300;12200;12400
Жердевка;2034;NA;12200;12100;12200
Жердевка;2035;NA;12100;12000;12100
Жердевка;2036;NA;12000;11900;12000
Жердевка;2037;NA;11900;11800;11900
Жердевка;2038;NA;11700;11700;11800
Жердевка;2039;NA;11600;11600;11700
Жердевка;2040;NA;11500;11500;11600
Жердевка;2041;NA;11400;11400;11500
Жердевка;2042;NA;11300;11300;11400
Жердевка;2043;NA;11200;11200;11300
Жердевка;2044;NA;11100;11100;11200
Жердевка;2045;NA;11000;11000;11100
Жердевка;2046;NA;10900;10900;11000
Жердевка;2047;NA;10800;10700;10900
Жердевка;2048;NA;10700;10600;10800
Жердевка;2049;NA;10600;10500;10700
Жердевка;2050;NA;10500;10400;10600
Жердевка;2051;NA;10400;10300;10500
Жердевка;2052;NA;10300;10200;10400
Жердевка;2053;NA;10200;10100;10300
Жердевка;2054;NA;10100;10000;10200
Жердевка;2055;NA;10000;9900;10100
Жердевка;2056;NA;9900;9800;10000
Жердевка;2057;NA;9800;9700;9900
Жердевка;2058;NA;9700;9600;9800
Жердевка;2059;NA;9600;9500;9700
Жердевка;2060;NA;9500;9400;9600
Жердевка;2061;NA;9400;9300;9500
Жердевка;2062;NA;9300;9200;9400
Жердевка;2063;NA;9200;9100;9300
Жердевка;2064;NA;9100;9000;9200
Жердевка;2065;NA;9000;8900;9100
Жердевка;2066;NA;8900;8800;9000
Жердевка;2067;NA;8800;8700;8900
Жердевка;2068;NA;8700;8600;8800
Жердевка;2069;NA;8600;8500;8700
Жердевка;2070;NA;8500;8400;8600
Жердевка;2071;NA;8400;8300;8500
Жердевка;2072;NA;8300;8300;8400
Жердевка;2073;NA;8300;8200;8400
Жердевка;2074;NA;8200;8100;8300
Жердевка;2075;NA;8100;8000;8200
Жердевка;2076;NA;8000;7900;8100
Жердевка;2077;NA;7900;7800;8000
Жердевка;2078;NA;7800;7700;7900
Жердевка;2079;NA;7800;7700;7900
Жердевка;2080;NA;7700;7600;7800
Жердевка;2081;NA;7600;7500;7700
Жердевка;2082;NA;7500;7400;7600
Жердевка;2083;NA;7400;7300;7500
Жердевка;2084;NA;7400;7300;7500
Жердевка;2085;NA;7300;7200;7400
Жердевка;2086;NA;7200;7100;7300
Жердевка;2087;NA;7200;7000;7300
Жердевка;2088;NA;7100;7000;7200
Жердевка;2089;NA;7000;6900;7100
Жердевка;2090;NA;7000;6800;7100
Жердевка;2091;NA;6900;6800;7000
Жердевка;2092;NA;6800;6700;6900
Жердевка;2093;NA;6800;6700;6900
Жердевка;2094;NA;6700;6600;6800
Жердевка;2095;NA;6700;6500;6800
Жердевка;2096;NA;6600;6500;6700
Жердевка;2097;NA;6500;6400;6700
Жердевка;2098;NA;6500;6400;6600
Жердевка;2099;NA;6400;6300;6600
Жердевка;2100;NA;6400;6300;6500
Жердевка;2101;NA;6300;6200;6500
Жердевка;2102;NA;6300;6200;6400
Жердевка;2103;NA;6200;6100;6400
Жердевка;2104;NA;6200;6100;6300
Жердевка;2105;NA;6200;6000;6300
Жердевка;2106;NA;6100;6000;6200
Жердевка;2107;NA;6100;5900;6200
Жердевка;2108;NA;6000;5900;6200
Жердевка;2109;NA;6000;5900;6100
Жердевка;2110;NA;6000;5800;6100
Жердевка;2111;NA;5900;5800;6000
Жердевка;2112;NA;5900;5800;6000
Жердевка;2113;NA;5800;5700;6000
Жердевка;2114;NA;5800;5700;5900
Жердевка;2115;NA;5800;5600;5900
Жердевка;2116;NA;5700;5600;5900
Жердевка;2117;NA;5700;5600;5900
Жердевка;2118;NA;5700;5600;5800
Жердевка;2119;NA;5700;5500;5800
Жердевка;2120;NA;5600;5500;5800
Уварово;2000;NA;27200;26900;27500
Уварово;2001;NA;27100;26800;27400
Уварово;2002;NA;27100;26800;27400
Уварово;2003;NA;27000;26700;27300
Уварово;2004;NA;26900;26700;27200
Уварово;2005;NA;26900;26600;27200
Уварово;2006;NA;26900;26600;27100
Уварово;2007;NA;26800;26500;27100
Уварово;2008;26749;26700;26400;27000
Уварово;2009;26749;26600;26300;26900
Уварово;2010;26890;26500;26200;26700
Уварово;2011;26384;26300;26000;26500
Уварово;2012;25918;26000;25800;26300
Уварово;2013;25414;25800;25500;26000
Уварово;2014;24928;25500;25200;25700
Уварово;2015;24670;25100;24900;25400
Уварово;2016;24355;24800;24500;25000
Уварово;2017;24075;24400;24200;24600
Уварово;2018;23783;24000;23800;24200
Уварово;2019;23357;23600;23300;23800
Уварово;2020;23025;23200;22900;23400
Уварово;2021;NA;22700;22500;23000
Уварово;2022;NA;22300;22100;22600
Уварово;2023;NA;21900;21600;22100
Уварово;2024;NA;21500;21200;21700
Уварово;2025;NA;21000;20800;21300
Уварово;2026;NA;20600;20400;20900
Уварово;2027;NA;20200;19900;20500
Уварово;2028;NA;19800;19500;20100
Уварово;2029;NA;19400;19100;19700
Уварово;2030;NA;19000;18700;19300
Уварово;2031;NA;18600;18300;18900
Уварово;2032;NA;18200;18000;18500
Уварово;2033;NA;17900;17600;18100
Уварово;2034;NA;17500;17200;17800
Уварово;2035;NA;17100;16900;17400
Уварово;2036;NA;16800;16500;17100
Уварово;2037;NA;16400;16100;16700
Уварово;2038;NA;16100;15800;16400
Уварово;2039;NA;15800;15500;16100
Уварово;2040;NA;15400;15100;15700
Уварово;2041;NA;15100;14800;15400
Уварово;2042;NA;14800;14500;15100
Уварово;2043;NA;14500;14200;14800
Уварово;2044;NA;14200;13900;14500
Уварово;2045;NA;13900;13600;14200
